County,Year,Population,State,fips,Deaths,_merge,MeanDeath,Deaths_Inputed,drug_mortality
Pike County,2006.0,29975,AL,1109.0,,left_only,3.074626865671642,3.074626865671642,0.00010257303972215652
Randolph County,2006.0,22461,AL,1111.0,,left_only,3.074626865671642,3.074626865671642,0.0001368873543329167
Russell County,2006.0,49695,AL,1113.0,,left_only,3.074626865671642,3.074626865671642,6.186994397165997e-05
St. Clair County,2006.0,75223,AL,1115.0,,left_only,3.074626865671642,3.074626865671642,4.0873494352414046e-05
Shelby County,2006.0,178840,AL,1117.0,17.0,both,3.074626865671642,17.0,9.505703422053231e-05
Sumter County,2006.0,13471,AL,1119.0,,left_only,3.074626865671642,3.074626865671642,0.00022824043246022136
Talladega County,2006.0,80124,AL,1121.0,,left_only,3.074626865671642,3.074626865671642,3.837335711736361e-05
Tallapoosa County,2006.0,40719,AL,1123.0,,left_only,3.074626865671642,3.074626865671642,7.550840800784994e-05
Tuscaloosa County,2006.0,176899,AL,1125.0,22.0,both,3.074626865671642,22.0,0.00012436475050735165
Walker County,2006.0,68978,AL,1127.0,,left_only,3.074626865671642,3.074626865671642,4.4574021654319373e-05
Washington County,2006.0,17369,AL,1129.0,,left_only,3.074626865671642,3.074626865671642,0.0001770180704514734
Wilcox County,2006.0,12538,AL,1131.0,,left_only,3.074626865671642,3.074626865671642,0.0002452246662682758
Winston County,2006.0,24321,AL,1133.0,,left_only,3.074626865671642,3.074626865671642,0.00012641860390903505
Autauga County,2007.0,49834,AL,1001.0,,left_only,4.6716417910447765,4.6716417910447765,9.374406612041531e-05
Baldwin County,2007.0,172815,AL,1003.0,24.0,both,4.6716417910447765,24.0,0.00013887683360819372
Barbour County,2007.0,29736,AL,1005.0,,left_only,4.6716417910447765,4.6716417910447765,0.00015710390742012297
Bibb County,2007.0,21485,AL,1007.0,,left_only,4.6716417910447765,4.6716417910447765,0.00021743736518709688
Blount County,2007.0,56866,AL,1009.0,,left_only,4.6716417910447765,4.6716417910447765,8.215175660403011e-05
Bullock County,2007.0,10966,AL,1011.0,,left_only,4.6716417910447765,4.6716417910447765,0.0004260114710053599
Butler County,2007.0,20243,AL,1013.0,,left_only,4.6716417910447765,4.6716417910447765,0.00023077813520944407
Calhoun County,2007.0,112808,AL,1015.0,11.0,both,4.6716417910447765,11.0,9.751081483582725e-05
Chambers County,2007.0,34731,AL,1017.0,,left_only,4.6716417910447765,4.6716417910447765,0.00013450927963619752
Cherokee County,2007.0,24474,AL,1019.0,,left_only,4.6716417910447765,4.6716417910447765,0.0001908818252449447
Chilton County,2007.0,42362,AL,1021.0,,left_only,4.6716417910447765,4.6716417910447765,0.00011027906593278826
Choctaw County,2007.0,14178,AL,1023.0,,left_only,4.6716417910447765,4.6716417910447765,0.0003294993504757213
Clarke County,2007.0,26416,AL,1025.0,,left_only,4.6716417910447765,4.6716417910447765,0.00017684894726850304
Clay County,2007.0,13772,AL,1027.0,,left_only,4.6716417910447765,4.6716417910447765,0.00033921302578019
Cleburne County,2007.0,14692,AL,1029.0,,left_only,4.6716417910447765,4.6716417910447765,0.0003179718071770199
Coffee County,2007.0,46806,AL,1031.0,,left_only,4.6716417910447765,4.6716417910447765,9.980860981593763e-05
Colbert County,2007.0,54606,AL,1033.0,,left_only,4.6716417910447765,4.6716417910447765,8.555180366708378e-05
Conecuh County,2007.0,13118,AL,1035.0,,left_only,4.6716417910447765,4.6716417910447765,0.00035612454574209304
Coosa County,2007.0,10783,AL,1037.0,,left_only,4.6716417910447765,4.6716417910447765,0.00043324137911942656
Covington County,2007.0,36804,AL,1039.0,,left_only,4.6716417910447765,4.6716417910447765,0.00012693299073591937
Crenshaw County,2007.0,13741,AL,1041.0,,left_only,4.6716417910447765,4.6716417910447765,0.0003399782978709538
Cullman County,2007.0,80602,AL,1043.0,,left_only,4.6716417910447765,4.6716417910447765,5.7959378068097274e-05
Dale County,2007.0,48263,AL,1045.0,,left_only,4.6716417910447765,4.6716417910447765,9.679551190445635e-05
Dallas County,2007.0,42780,AL,1047.0,,left_only,4.6716417910447765,4.6716417910447765,0.00010920153789258478
DeKalb County,2007.0,68275,AL,1049.0,,left_only,4.6716417910447765,4.6716417910447765,6.842390027161884e-05
Elmore County,2007.0,77459,AL,1051.0,,left_only,4.6716417910447765,4.6716417910447765,6.0311155463468114e-05
Escambia County,2007.0,37623,AL,1053.0,,left_only,4.6716417910447765,4.6716417910447765,0.0001241698373613156
Etowah County,2007.0,103216,AL,1055.0,,left_only,4.6716417910447765,4.6716417910447765,4.526082962956108e-05
Fayette County,2007.0,17538,AL,1057.0,,left_only,4.6716417910447765,4.6716417910447765,0.0002663725505214264
Franklin County,2007.0,30627,AL,1059.0,,left_only,4.6716417910447765,4.6716417910447765,0.0001525334440540953
Geneva County,2007.0,25717,AL,1061.0,,left_only,4.6716417910447765,4.6716417910447765,0.00018165578376345517
Greene County,2007.0,9100,AL,1063.0,,left_only,4.6716417910447765,4.6716417910447765,0.0005133672297851403
Hale County,2007.0,18091,AL,1065.0,,left_only,4.6716417910447765,4.6716417910447765,0.00025823015814740904
Henry County,2007.0,16653,AL,1067.0,,left_only,4.6716417910447765,4.6716417910447765,0.0002805285408661969
Houston County,2007.0,97392,AL,1069.0,10.0,both,4.6716417910447765,10.0,0.00010267783801544274
Jackson County,2007.0,52796,AL,1071.0,,left_only,4.6716417910447765,4.6716417910447765,8.848476761581893e-05
Jefferson County,2007.0,661477,AL,1073.0,93.0,both,4.6716417910447765,93.0,0.00014059445755483562
Lamar County,2007.0,14484,AL,1075.0,,left_only,4.6716417910447765,4.6716417910447765,0.0003225380965924314
Lauderdale County,2007.0,88522,AL,1077.0,16.0,both,4.6716417910447765,16.0,0.00018074602923567022
Lawrence County,2007.0,34151,AL,1079.0,,left_only,4.6716417910447765,4.6716417910447765,0.0001367937041680998
Lee County,2007.0,130791,AL,1081.0,,left_only,4.6716417910447765,4.6716417910447765,3.571837351992703e-05
Limestone County,2007.0,73909,AL,1083.0,,left_only,4.6716417910447765,4.6716417910447765,6.320802325893702e-05
Lowndes County,2007.0,12664,AL,1085.0,,left_only,4.6716417910447765,4.6716417910447765,0.000368891486974477
Macon County,2007.0,22258,AL,1087.0,,left_only,4.6716417910447765,4.6716417910447765,0.00020988596419466155
Madison County,2007.0,313796,AL,1089.0,11.0,both,4.6716417910447765,11.0,3.505462147382376e-05
Marengo County,2007.0,21265,AL,1091.0,,left_only,4.6716417910447765,4.6716417910447765,0.00021968689353608166
Marion County,2007.0,29501,AL,1093.0,,left_only,4.6716417910447765,4.6716417910447765,0.00015835537070081612
Marshall County,2007.0,87970,AL,1095.0,,left_only,4.6716417910447765,4.6716417910447765,5.310494249226755e-05
Mobile County,2007.0,405234,AL,1097.0,49.0,both,4.6716417910447765,49.0,0.00012091779070857825
Monroe County,2007.0,22759,AL,1099.0,,left_only,4.6716417910447765,4.6716417910447765,0.00020526568790565387
Montgomery County,2007.0,225648,AL,1101.0,,left_only,4.6716417910447765,4.6716417910447765,2.0703227110565022e-05
Morgan County,2007.0,115148,AL,1103.0,15.0,both,4.6716417910447765,15.0,0.00013026713447042068
Perry County,2007.0,10726,AL,1105.0,,left_only,4.6716417910447765,4.6716417910447765,0.00043554370604556933
Pickens County,2007.0,19503,AL,1107.0,,left_only,4.6716417910447765,4.6716417910447765,0.00023953452243474216
Pike County,2007.0,30186,AL,1109.0,,left_only,4.6716417910447765,4.6716417910447765,0.0001547618694442714
Randolph County,2007.0,22389,AL,1111.0,,left_only,4.6716417910447765,4.6716417910447765,0.00020865790303473922
Russell County,2007.0,50227,AL,1113.0,,left_only,4.6716417910447765,4.6716417910447765,9.301056784288882e-05
St. Clair County,2007.0,78515,AL,1115.0,10.0,both,4.6716417910447765,10.0,0.00012736419792396358
Shelby County,2007.0,183478,AL,1117.0,26.0,both,4.6716417910447765,26.0,0.00014170636261568145
Sumter County,2007.0,13269,AL,1119.0,,left_only,4.6716417910447765,4.6716417910447765,0.0003520718811549308
Talladega County,2007.0,80186,AL,1121.0,,left_only,4.6716417910447765,4.6716417910447765,5.8260067730586095e-05
Tallapoosa County,2007.0,40797,AL,1123.0,,left_only,4.6716417910447765,4.6716417910447765,0.0001145094441023795
Tuscaloosa County,2007.0,178998,AL,1125.0,29.0,both,4.6716417910447765,29.0,0.00016201298338528922
Walker County,2007.0,68655,AL,1127.0,19.0,both,4.6716417910447765,19.0,0.00027674604908600975
Washington County,2007.0,17124,AL,1129.0,,left_only,4.6716417910447765,4.6716417910447765,0.00027281253159570055
Wilcox County,2007.0,12580,AL,1131.0,,left_only,4.6716417910447765,4.6716417910447765,0.0003713546733739886
Winston County,2007.0,24326,AL,1133.0,,left_only,4.6716417910447765,4.6716417910447765,0.00019204315510337814
Autauga County,2008.0,50354,AL,1001.0,,left_only,5.686567164179104,5.686567164179104,0.00011293178623702395
Baldwin County,2008.0,176212,AL,1003.0,19.0,both,5.686567164179104,19.0,0.00010782466574353619
Barbour County,2008.0,29836,AL,1005.0,,left_only,5.686567164179104,5.686567164179104,0.00019059415351183485
Bibb County,2008.0,21589,AL,1007.0,,left_only,5.686567164179104,5.686567164179104,0.00026340113780995433
Blount County,2008.0,57794,AL,1009.0,15.0,both,5.686567164179104,15.0,0.00025954251306363983
Bullock County,2008.0,10921,AL,1011.0,,left_only,5.686567164179104,5.686567164179104,0.0005207002256367644
Butler County,2008.0,20171,AL,1013.0,,left_only,5.686567164179104,5.686567164179104,0.00028191795965391424
Calhoun County,2008.0,113422,AL,1015.0,17.0,both,5.686567164179104,17.0,0.00014988273879846942
Chambers County,2008.0,34473,AL,1017.0,,left_only,5.686567164179104,5.686567164179104,0.00016495713062916208
Cherokee County,2008.0,24413,AL,1019.0,,left_only,5.686567164179104,5.686567164179104,0.00023293192824229322
Chilton County,2008.0,42696,AL,1021.0,,left_only,5.686567164179104,5.686567164179104,0.00013318735160621848
Choctaw County,2008.0,14083,AL,1023.0,,left_only,5.686567164179104,5.686567164179104,0.0004037894741304484
Clarke County,2008.0,26264,AL,1025.0,,left_only,5.686567164179104,5.686567164179104,0.0002165156550479403
Clay County,2008.0,13807,AL,1027.0,,left_only,5.686567164179104,5.686567164179104,0.00041186116927494055
Cleburne County,2008.0,14736,AL,1029.0,,left_only,5.686567164179104,5.686567164179104,0.0003858962516408187
Coffee County,2008.0,47773,AL,1031.0,,left_only,5.686567164179104,5.686567164179104,0.00011903307651139983
Colbert County,2008.0,54626,AL,1033.0,,left_only,5.686567164179104,5.686567164179104,0.00010410001032803252
Conecuh County,2008.0,13038,AL,1035.0,,left_only,5.686567164179104,5.686567164179104,0.0004361533336538659
Coosa County,2008.0,10724,AL,1037.0,,left_only,5.686567164179104,5.686567164179104,0.0005302654946082716
Covington County,2008.0,36646,AL,1039.0,,left_only,5.686567164179104,5.686567164179104,0.00015517565803031992
Crenshaw County,2008.0,13686,AL,1041.0,,left_only,5.686567164179104,5.686567164179104,0.0004155024962866509
Cullman County,2008.0,81518,AL,1043.0,10.0,both,5.686567164179104,10.0,0.00012267229323584974
Dale County,2008.0,48400,AL,1045.0,,left_only,5.686567164179104,5.686567164179104,0.00011749105711113852
Dallas County,2008.0,42627,AL,1047.0,,left_only,5.686567164179104,5.686567164179104,0.00013340294095711883
DeKalb County,2008.0,68894,AL,1049.0,,left_only,5.686567164179104,5.686567164179104,8.254081870959886e-05
Elmore County,2008.0,78125,AL,1051.0,,left_only,5.686567164179104,5.686567164179104,7.278805970149254e-05
Escambia County,2008.0,37532,AL,1053.0,,left_only,5.686567164179104,5.686567164179104,0.00015151250037778708
Etowah County,2008.0,103435,AL,1055.0,16.0,both,5.686567164179104,16.0,0.00015468651810315658
Fayette County,2008.0,17577,AL,1057.0,,left_only,5.686567164179104,5.686567164179104,0.000323523193046544
Franklin County,2008.0,31051,AL,1059.0,,left_only,5.686567164179104,5.686567164179104,0.00018313636160442834
Geneva County,2008.0,25971,AL,1061.0,,left_only,5.686567164179104,5.686567164179104,0.00021895834446802604
Greene County,2008.0,9039,AL,1063.0,,left_only,5.686567164179104,5.686567164179104,0.0006291146326119155
Hale County,2008.0,18083,AL,1065.0,,left_only,5.686567164179104,5.686567164179104,0.0003144703403295418
Henry County,2008.0,16623,AL,1067.0,,left_only,5.686567164179104,5.686567164179104,0.00034209030645365485
Houston County,2008.0,98852,AL,1069.0,12.0,both,5.686567164179104,12.0,0.00012139359851090519
Jackson County,2008.0,52934,AL,1071.0,,left_only,5.686567164179104,5.686567164179104,0.00010742749771751812
Jefferson County,2008.0,663394,AL,1073.0,83.0,both,5.686567164179104,83.0,0.00012511418553680015
Lamar County,2008.0,14341,AL,1075.0,,left_only,5.686567164179104,5.686567164179104,0.0003965251491652677
Lauderdale County,2008.0,89200,AL,1077.0,16.0,both,5.686567164179104,16.0,0.00017937219730941703
Lawrence County,2008.0,34047,AL,1079.0,,left_only,5.686567164179104,5.686567164179104,0.0001670210933174466
Lee County,2008.0,133105,AL,1081.0,,left_only,5.686567164179104,5.686567164179104,4.272241586851812e-05
Limestone County,2008.0,76314,AL,1083.0,10.0,both,5.686567164179104,10.0,0.00013103755536336714
Lowndes County,2008.0,12592,AL,1085.0,,left_only,5.686567164179104,5.686567164179104,0.0004516015854653037
Macon County,2008.0,22195,AL,1087.0,,left_only,5.686567164179104,5.686567164179104,0.00025620937887718426
Madison County,2008.0,320914,AL,1089.0,20.0,both,5.686567164179104,20.0,6.232199280804202e-05
Marengo County,2008.0,21100,AL,1091.0,,left_only,5.686567164179104,5.686567164179104,0.0002695055528046969
Marion County,2008.0,29378,AL,1093.0,,left_only,5.686567164179104,5.686567164179104,0.00019356549677238425
Marshall County,2008.0,89200,AL,1095.0,,left_only,5.686567164179104,5.686567164179104,6.375075296164914e-05
Mobile County,2008.0,409132,AL,1097.0,49.0,both,5.686567164179104,49.0,0.00011976574797375908
Monroe County,2008.0,22648,AL,1099.0,,left_only,5.686567164179104,5.686567164179104,0.00025108473879278985
Montgomery County,2008.0,224525,AL,1101.0,,left_only,5.686567164179104,5.686567164179104,2.5327100163363118e-05
Morgan County,2008.0,116297,AL,1103.0,17.0,both,5.686567164179104,17.0,0.000146177459435755
Perry County,2008.0,10753,AL,1105.0,,left_only,5.686567164179104,5.686567164179104,0.0005288354100417655
Pickens County,2008.0,19385,AL,1107.0,,left_only,5.686567164179104,5.686567164179104,0.00029334883488156327
Pike County,2008.0,30371,AL,1109.0,,left_only,5.686567164179104,5.686567164179104,0.00018723674440022074
Randolph County,2008.0,22620,AL,1111.0,,left_only,5.686567164179104,5.686567164179104,0.0002513955421829843
Russell County,2008.0,50285,AL,1113.0,,left_only,5.686567164179104,5.686567164179104,0.00011308674881533467
St. Clair County,2008.0,80287,AL,1115.0,,left_only,5.686567164179104,5.686567164179104,7.082799412332139e-05
Shelby County,2008.0,188483,AL,1117.0,34.0,both,5.686567164179104,34.0,0.0001803876211647735
Sumter County,2008.0,13102,AL,1119.0,,left_only,5.686567164179104,5.686567164179104,0.0004340228334742104
Talladega County,2008.0,80495,AL,1121.0,,left_only,5.686567164179104,5.686567164179104,7.064497377699366e-05
Tallapoosa County,2008.0,40920,AL,1123.0,,left_only,5.686567164179104,5.686567164179104,0.00013896791701317458
Tuscaloosa County,2008.0,181780,AL,1125.0,31.0,both,5.686567164179104,31.0,0.00017053581252062934
Walker County,2008.0,68903,AL,1127.0,32.0,both,5.686567164179104,32.0,0.00046442099763435555
Washington County,2008.0,17088,AL,1129.0,,left_only,5.686567164179104,5.686567164179104,0.00033278131812845884
Wilcox County,2008.0,12617,AL,1131.0,,left_only,5.686567164179104,5.686567164179104,0.00045070675788056624
Winston County,2008.0,24068,AL,1133.0,,left_only,5.686567164179104,5.686567164179104,0.00023627086439168623
Autauga County,2009.0,50756,AL,1001.0,,left_only,6.686567164179104,6.686567164179104,0.0001317394429068308
Baldwin County,2009.0,179878,AL,1003.0,29.0,both,6.686567164179104,29.0,0.0001612203827038326
Barbour County,2009.0,29737,AL,1005.0,,left_only,6.686567164179104,6.686567164179104,0.00022485681690080048
Bibb County,2009.0,21587,AL,1007.0,,left_only,6.686567164179104,6.686567164179104,0.00030974971807935813
Blount County,2009.0,58345,AL,1009.0,,left_only,6.686567164179104,6.686567164179104,0.00011460394488266525
Bullock County,2009.0,10985,AL,1011.0,,left_only,6.686567164179104,6.686567164179104,0.0006086997873626859
Butler County,2009.0,19964,AL,1013.0,,left_only,6.686567164179104,6.686567164179104,0.0003349312344309309
Calhoun County,2009.0,114081,AL,1015.0,12.0,both,6.686567164179104,12.0,0.00010518841875509506
Chambers County,2009.0,34320,AL,1017.0,,left_only,6.686567164179104,6.686567164179104,0.00019483004557631424
Cherokee County,2009.0,24448,AL,1019.0,,left_only,6.686567164179104,6.686567164179104,0.0002735016019379542
Chilton County,2009.0,42971,AL,1021.0,,left_only,6.686567164179104,6.686567164179104,0.00015560650588022397
Choctaw County,2009.0,13990,AL,1023.0,,left_only,6.686567164179104,6.686567164179104,0.0004779533355381776
Clarke County,2009.0,26042,AL,1025.0,,left_only,6.686567164179104,6.686567164179104,0.00025676089256505277
Clay County,2009.0,13640,AL,1027.0,,left_only,6.686567164179104,6.686567164179104,0.0004902175340307261
Cleburne County,2009.0,14759,AL,1029.0,,left_only,6.686567164179104,6.686567164179104,0.00045305015002229855
Coffee County,2009.0,48635,AL,1031.0,,left_only,6.686567164179104,6.686567164179104,0.00013748467490858648
Colbert County,2009.0,54639,AL,1033.0,,left_only,6.686567164179104,6.686567164179104,0.00012237718779954069
Conecuh County,2009.0,12931,AL,1035.0,,left_only,6.686567164179104,6.686567164179104,0.0005170959062856008
Coosa County,2009.0,10556,AL,1037.0,,left_only,6.686567164179104,6.686567164179104,0.000633437586602795
Covington County,2009.0,36678,AL,1039.0,,left_only,6.686567164179104,6.686567164179104,0.0001823045739729294
